,FILIAL,CODSUPERVISOR,Codigo,Data Início,Data Final
69665,1,108,17979,2023-10-17,2023-10-19
83164,1,115,17985,2023-10-17,2023-10-19
70742,1,108,18027,2023-10-17,2023-10-19
78745,1,115,18028,2023-10-17,2023-10-19
15817,1,113,18050,2023-10-17,2023-10-19
78762,1,115,18076,2023-10-17,2023-10-19
67083,1,108,18078,2023-10-17,2023-10-19
67095,1,108,18079,2023-10-17,2023-10-19
15139,1,113,18084,2023-10-17,2023-10-19
45996,1,73,18096,2023-10-17,2023-10-19
7255,1,111,18104,2023-10-17,2023-10-19
55474,1,100,18119,2023-10-17,2023-10-19
28192,1,54,18134,2023-10-17,2023-10-19
2138,1,110,18139,2023-10-17,2023-10-19
65862,1,108,18149,2023-10-17,2023-10-19
22011,1,114,18158,2023-10-17,2023-10-19
54381,1,100,18167,2023-10-17,2023-10-19
54384,1,100,18170,2023-10-17,2023-10-19
40154,1,73,18183,2023-10-17,2023-10-19
39052,1,73,18186,2023-10-17,2023-10-19
83189,1,115,18242,2023-10-17,2023-10-19
22034,1,114,18252,2023-10-17,2023-10-19
72615,1,108,18256,2023-10-17,2023-10-19
34477,1,54,18257,2023-10-17,2023-10-19
2148,1,110,18269,2023-10-17,2023-10-19
3088,1,110,18270,2023-10-17,2023-10-19
47083,1,73,18272,2023-10-17,2023-10-19
72622,1,108,18273,2023-10-17,2023-10-19
3103,1,110,18280,2023-10-17,2023-10-19
3117,1,110,18294,2023-10-17,2023-10-19
3137,1,110,18295,2023-10-17,2023-10-19
81023,1,115,18296,2023-10-17,2023-10-19
9559,1,111,18300,2023-10-17,2023-10-19
46014,1,73,18316,2023-10-17,2023-10-19
34482,1,54,18326,2023-10-17,2023-10-19
46023,1,73,18329,2023-10-17,2023-10-19
22037,1,114,18330,2023-10-17,2023-10-19
58470,1,104,18344,2023-10-17,2023-10-19
87532,1,115,18348,2023-10-17,2023-10-19
86344,1,115,18353,2023-10-17,2023-10-19
23096,1,114,18364,2023-10-17,2023-10-19
26117,1,117,18365,2023-10-17,2023-10-19
72623,1,108,18391,2023-10-17,2023-10-19
22056,1,114,18395,2023-10-17,2023-10-19
40159,1,73,18403,2023-10-17,2023-10-19
75195,1,108,18409,2023-10-17,2023-10-19
9567,1,111,18424,2023-10-17,2023-10-19
73783,1,108,18425,2023-10-17,2023-10-19
73796,1,108,18440,2023-10-17,2023-10-19
73811,1,108,18441,2023-10-17,2023-10-19
58475,1,104,18461,2023-10-17,2023-10-19
32688,1,54,18475,2023-10-17,2023-10-19
9582,1,111,18478,2023-10-17,2023-10-19
68045,1,108,18499,2023-10-17,2023-10-19
43187,1,73,18519,2023-10-17,2023-10-19
69672,1,108,18554,2023-10-17,2023-10-19
40160,1,73,18563,2023-10-17,2023-10-19
40174,1,73,18564,2023-10-17,2023-10-19
54399,1,100,18585,2023-10-17,2023-10-19
65873,1,108,18591,2023-10-17,2023-10-19
53335,1,100,18599,2023-10-17,2023-10-19
53342,1,100,18602,2023-10-17,2023-10-19
65887,1,108,18608,2023-10-17,2023-10-19
67104,1,108,18626,2023-10-17,2023-10-19
9590,1,111,18638,2023-10-17,2023-10-19
70765,1,108,18640,2023-10-17,2023-10-19
35377,1,54,18648,2023-10-17,2023-10-19
69684,1,108,18660,2023-10-17,2023-10-19
75209,1,108,18661,2023-10-17,2023-10-19
46030,1,73,18667,2023-10-17,2023-10-19
13730,1,113,18672,2023-10-17,2023-10-19
46050,1,73,18674,2023-10-17,2023-10-19
65904,1,108,18678,2023-10-17,2023-10-19
69693,1,108,18683,2023-10-17,2023-10-19
19026,1,114,18686,2023-10-17,2023-10-19
73823,1,108,18693,2023-10-17,2023-10-19
5412,1,111,18705,2023-10-17,2023-10-19
1556,1,110,18718,2023-10-17,2023-10-19
1573,1,110,18723,2023-10-17,2023-10-19
76355,1,108,18725,2023-10-17,2023-10-19
54406,1,100,18726,2023-10-17,2023-10-19
48649,1,73,18738,2023-10-17,2023-10-19
60757,1,104,18753,2023-10-17,2023-10-19
15154,1,113,18760,2023-10-17,2023-10-19
43200,1,73,18776,2023-10-17,2023-10-19
56449,1,100,18800,2023-10-17,2023-10-19
36183,1,54,18806,2023-10-17,2023-10-19
36203,1,54,18808,2023-10-17,2023-10-19
48672,1,73,18810,2023-10-17,2023-10-19
22066,1,114,18817,2023-10-17,2023-10-19
23108,1,114,18819,2023-10-17,2023-10-19
58480,1,104,18821,2023-10-17,2023-10-19
30554,1,54,18845,2023-10-17,2023-10-19
27593,1,117,18853,2023-10-17,2023-10-19
9612,1,111,18860,2023-10-17,2023-10-19
30560,1,54,18861,2023-10-17,2023-10-19
30561,1,54,18862,2023-10-17,2023-10-19
15837,1,113,18881,2023-10-17,2023-10-19
36207,1,54,18885,2023-10-17,2023-10-19
41932,1,73,18899,2023-10-17,2023-10-19
3152,1,110,18913,2023-10-17,2023-10-19
70769,1,108,18920,2023-10-17,2023-10-19
24358,1,114,18923,2023-10-17,2023-10-19
55476,1,100,18924,2023-10-17,2023-10-19
30576,1,54,18937,2023-10-17,2023-10-19
5417,1,111,18953,2023-10-17,2023-10-19
16883,1,113,18956,2023-10-17,2023-10-19
46054,1,73,18959,2023-10-17,2023-10-19
51870,1,100,18961,2023-10-17,2023-10-19
34484,1,54,18979,2023-10-17,2023-10-19
56466,1,100,18988,2023-10-17,2023-10-19
15841,1,113,18989,2023-10-17,2023-10-19
30591,1,54,18998,2023-10-17,2023-10-19
26139,1,117,19006,2023-10-17,2023-10-19
35392,1,54,19012,2023-10-17,2023-10-19
35393,1,54,19016,2023-10-17,2023-10-19
351,1,110,19019,2023-10-17,2023-10-19
15156,1,113,19022,2023-10-17,2023-10-19
35414,1,54,19036,2023-10-17,2023-10-19
24366,1,114,19037,2023-10-17,2023-10-19
5426,1,111,19050,2023-10-17,2023-10-19
52422,1,100,19058,2023-10-17,2023-10-19
19037,1,114,19060,2023-10-17,2023-10-19
3166,1,110,19061,2023-10-17,2023-10-19
35426,1,54,19068,2023-10-17,2023-10-19
35436,1,54,19073,2023-10-17,2023-10-19
5429,1,111,19089,2023-10-17,2023-10-19
75216,1,108,19115,2023-10-17,2023-10-19
5437,1,111,19117,2023-10-17,2023-10-19
82175,1,115,19120,2023-10-17,2023-10-19
72628,1,108,19134,2023-10-17,2023-10-19
6312,1,111,19175,2023-10-17,2023-10-19
69699,1,108,19194,2023-10-17,2023-10-19
75235,1,108,19199,2023-10-17,2023-10-19
24370,1,114,19207,2023-10-17,2023-10-19
55484,1,100,19211,2023-10-17,2023-10-19
72636,1,108,19217,2023-10-17,2023-10-19
40184,1,73,19233,2023-10-17,2023-10-19
79842,1,115,19235,2023-10-17,2023-10-19
32698,1,54,19266,2023-10-17,2023-10-19
16885,1,113,19279,2023-10-17,2023-10-19
43215,1,73,19283,2023-10-17,2023-10-19
65917,1,108,19310,2023-10-17,2023-10-19
4215,1,111,19344,2023-10-17,2023-10-19
24373,1,114,19355,2023-10-17,2023-10-19
19743,1,114,19357,2023-10-17,2023-10-19
85202,1,115,19362,2023-10-17,2023-10-19
43237,1,73,19363,2023-10-17,2023-10-19
22070,1,114,19365,2023-10-17,2023-10-19
14599,1,113,19368,2023-10-17,2023-10-19
50853,1,100,19374,2023-10-17,2023-10-19
43240,1,73,19422,2023-10-17,2023-10-19
30599,1,54,19426,2023-10-17,2023-10-19
36224,1,54,19457,2023-10-17,2023-10-19
29198,1,54,19484,2023-10-17,2023-10-19
43260,1,73,19493,2023-10-17,2023-10-19
916,1,110,19505,2023-10-17,2023-10-19
929,1,110,19506,2023-10-17,2023-10-19
46066,1,73,19511,2023-10-17,2023-10-19
78765,1,115,19512,2023-10-17,2023-10-19
35454,1,54,19522,2023-10-17,2023-10-19
75239,1,108,19523,2023-10-17,2023-10-19
13089,1,113,19527,2023-10-17,2023-10-19
40188,1,73,19529,2023-10-17,2023-10-19
53354,1,100,19530,2023-10-17,2023-10-19
28198,1,54,19534,2023-10-17,2023-10-19
75252,1,108,19535,2023-10-17,2023-10-19
48685,1,73,19554,2023-10-17,2023-10-19
14609,1,113,19562,2023-10-17,2023-10-19
19039,1,114,19566,2023-10-17,2023-10-19
5438,1,111,19579,2023-10-17,2023-10-19
44444,1,73,19582,2023-10-17,2023-10-19
945,1,110,19588,2023-10-17,2023-10-19
13090,1,113,19618,2023-10-17,2023-10-19
84247,1,115,19628,2023-10-17,2023-10-19
38034,1,73,19642,2023-10-17,2023-10-19
15842,1,113,19644,2023-10-17,2023-10-19
1583,1,110,19648,2023-10-17,2023-10-19
56478,1,100,19664,2023-10-17,2023-10-19
8518,1,111,19669,2023-10-17,2023-10-19
34491,1,54,19674,2023-10-17,2023-10-19
50862,1,100,19681,2023-10-17,2023-10-19
84262,1,115,19683,2023-10-17,2023-10-19
9618,1,111,19700,2023-10-17,2023-10-19
52430,1,100,19704,2023-10-17,2023-10-19
28207,1,54,19706,2023-10-17,2023-10-19
84272,1,115,19716,2023-10-17,2023-10-19
87539,1,115,19731,2023-10-17,2023-10-19
51886,1,100,19733,2023-10-17,2023-10-19
72644,1,108,19748,2023-10-17,2023-10-19
85215,1,115,19758,2023-10-17,2023-10-19
65920,1,108,19762,2023-10-17,2023-10-19
7258,1,111,19778,2023-10-17,2023-10-19
69708,1,108,19792,2023-10-17,2023-10-19
67108,1,108,19799,2023-10-17,2023-10-19
34507,1,54,19805,2023-10-17,2023-10-19
32711,1,54,19822,2023-10-17,2023-10-19
16900,1,113,19831,2023-10-17,2023-10-19
41937,1,73,19837,2023-10-17,2023-10-19
31472,1,54,19844,2023-10-17,2023-10-19
14624,1,113,19872,2023-10-17,2023-10-19
22075,1,114,19895,2023-10-17,2023-10-19
29207,1,54,19902,2023-10-17,2023-10-19
72653,1,108,19903,2023-10-17,2023-10-19
14630,1,113,19917,2023-10-17,2023-10-19
35470,1,54,19919,2023-10-17,2023-10-19
32713,1,54,19923,2023-10-17,2023-10-19
20708,1,114,19943,2023-10-17,2023-10-19
11547,1,111,19944,2023-10-17,2023-10-19
9639,1,111,19945,2023-10-17,2023-10-19
65923,1,108,19955,2023-10-17,2023-10-19
43267,1,73,19995,2023-10-17,2023-10-19
9645,1,111,20007,2023-10-17,2023-10-19
55494,1,100,20010,2023-10-17,2023-10-19
14632,1,113,20017,2023-10-17,2023-10-19
22078,1,114,20022,2023-10-17,2023-10-19
8525,1,111,20023,2023-10-17,2023-10-19
54412,1,100,20040,2023-10-17,2023-10-19
55495,1,100,20048,2023-10-17,2023-10-19
86361,1,115,20056,2023-10-17,2023-10-19
13746,1,113,20070,2023-10-17,2023-10-19
1587,1,110,20090,2023-10-17,2023-10-19
75255,1,108,20093,2023-10-17,2023-10-19
7269,1,111,20095,2023-10-17,2023-10-19
54423,1,100,20097,2023-10-17,2023-10-19
22084,1,114,20103,2023-10-17,2023-10-19
9657,1,111,20113,2023-10-17,2023-10-19
54432,1,100,20125,2023-10-17,2023-10-19
54443,1,100,20126,2023-10-17,2023-10-19
22090,1,114,20170,2023-10-17,2023-10-19
75265,1,108,20174,2023-10-17,2023-10-19
75281,1,108,20175,2023-10-17,2023-10-19
68051,1,108,20180,2023-10-17,2023-10-19
44460,1,73,20207,2023-10-17,2023-10-19
9685,1,111,20210,2023-10-17,2023-10-19
55511,1,100,20228,2023-10-17,2023-10-19
41125,1,73,20236,2023-10-17,2023-10-19
13752,1,113,20252,2023-10-17,2023-10-19
13775,1,113,20253,2023-10-17,2023-10-19
54448,1,100,20254,2023-10-17,2023-10-19
19054,1,114,20255,2023-10-17,2023-10-19
48686,1,73,20261,2023-10-17,2023-10-19
77341,1,115,20266,2023-10-17,2023-10-19
81035,1,115,20270,2023-10-17,2023-10-19
73836,1,108,20272,2023-10-17,2023-10-19
73843,1,108,20297,2023-10-17,2023-10-19
27607,1,117,20309,2023-10-17,2023-10-19
69712,1,108,20310,2023-10-17,2023-10-19
7277,1,111,20315,2023-10-17,2023-10-19
41943,1,73,20318,2023-10-17,2023-10-19
15851,1,113,20320,2023-10-17,2023-10-19
55522,1,100,20326,2023-10-17,2023-10-19
13776,1,113,20332,2023-10-17,2023-10-19
82190,1,115,20343,2023-10-17,2023-10-19
16902,1,113,20344,2023-10-17,2023-10-19
2157,1,110,20352,2023-10-17,2023-10-19
2166,1,110,20354,2023-10-17,2023-10-19
87555,1,115,20356,2023-10-17,2023-10-19
86368,1,115,20362,2023-10-17,2023-10-19
76366,1,108,20363,2023-10-17,2023-10-19
73862,1,108,20375,2023-10-17,2023-10-19
52432,1,100,20392,2023-10-17,2023-10-19
30608,1,54,20401,2023-10-17,2023-10-19
30625,1,54,20402,2023-10-17,2023-10-19
14635,1,113,20408,2023-10-17,2023-10-19
28229,1,54,20413,2023-10-17,2023-10-19
68073,1,108,20425,2023-10-17,2023-10-19
76371,1,108,20427,2023-10-17,2023-10-19
14637,1,113,20429,2023-10-17,2023-10-19
30636,1,54,20442,2023-10-17,2023-10-19
2185,1,110,20447,2023-10-17,2023-10-19
18075,1,114,20465,2023-10-17,2023-10-19
76383,1,108,20468,2023-10-17,2023-10-19
53367,1,100,20473,2023-10-17,2023-10-19
4224,1,111,20477,2023-10-17,2023-10-19
81047,1,115,20480,2023-10-17,2023-10-19
79847,1,115,20493,2023-10-17,2023-10-19
72677,1,108,20496,2023-10-17,2023-10-19
20716,1,114,20498,2023-10-17,2023-10-19
20728,1,114,20506,2023-10-17,2023-10-19
79854,1,115,20513,2023-10-17,2023-10-19
67122,1,108,20530,2023-10-17,2023-10-19
54454,1,100,20538,2023-10-17,2023-10-19
19747,1,114,20547,2023-10-17,2023-10-19
35475,1,54,20559,2023-10-17,2023-10-19
16910,1,113,20574,2023-10-17,2023-10-19
38047,1,73,20581,2023-10-17,2023-10-19
31478,1,54,20587,2023-10-17,2023-10-19
26151,1,117,20594,2023-10-17,2023-10-19
2195,1,110,20604,2023-10-17,2023-10-19
78782,1,115,20607,2023-10-17,2023-10-19
11554,1,111,20617,2023-10-17,2023-10-19
16925,1,113,20619,2023-10-17,2023-10-19
53379,1,100,20621,2023-10-17,2023-10-19
43279,1,73,20628,2023-10-17,2023-10-19
24376,1,114,20639,2023-10-17,2023-10-19
22096,1,114,20674,2023-10-17,2023-10-19
13793,1,113,20681,2023-10-17,2023-10-19
41129,1,73,20685,2023-10-17,2023-10-19
78792,1,115,20702,2023-10-17,2023-10-19
36230,1,54,20708,2023-10-17,2023-10-19
41960,1,73,20710,2023-10-17,2023-10-19
83194,1,115,20720,2023-10-17,2023-10-19
76388,1,108,20722,2023-10-17,2023-10-19
41968,1,73,20728,2023-10-17,2023-10-19
29213,1,54,20734,2023-10-17,2023-10-19
29218,1,54,20735,2023-10-17,2023-10-19
29228,1,54,20738,2023-10-17,2023-10-19
29240,1,54,20745,2023-10-17,2023-10-19
29266,1,54,20757,2023-10-17,2023-10-19
55534,1,100,20759,2023-10-17,2023-10-19
49370,1,100,20773,2023-10-17,2023-10-19
15163,1,113,20796,2023-10-17,2023-10-19
12118,1,113,20818,2023-10-17,2023-10-19
36239,1,54,20823,2023-10-17,2023-10-19
41969,1,73,20834,2023-10-17,2023-10-19
8535,1,111,20836,2023-10-17,2023-10-19
70782,1,108,20855,2023-10-17,2023-10-19
64811,1,108,20858,2023-10-17,2023-10-19
32731,1,54,20894,2023-10-17,2023-10-19
24377,1,114,20898,2023-10-17,2023-10-19
2200,1,110,20901,2023-10-17,2023-10-19
24382,1,114,20903,2023-10-17,2023-10-19
30645,1,54,20929,2023-10-17,2023-10-19
30651,1,54,20934,2023-10-17,2023-10-19
78802,1,115,20939,2023-10-17,2023-10-19
86370,1,115,20941,2023-10-17,2023-10-19
78808,1,115,20945,2023-10-17,2023-10-19
12122,1,113,20956,2023-10-17,2023-10-19
78813,1,115,20972,2023-10-17,2023-10-19
78826,1,115,20973,2023-10-17,2023-10-19
49373,1,100,20984,2023-10-17,2023-10-19
15175,1,113,20985,2023-10-17,2023-10-19
20732,1,114,20993,2023-10-17,2023-10-19
22105,1,114,20997,2023-10-17,2023-10-19
10834,1,111,21008,2023-10-17,2023-10-19
73879,1,108,21013,2023-10-17,2023-10-19
59314,1,104,21014,2023-10-17,2023-10-19
73894,1,108,21046,2023-10-17,2023-10-19
68078,1,108,21050,2023-10-17,2023-10-19
78832,1,115,21056,2023-10-17,2023-10-19
2201,1,110,21058,2023-10-17,2023-10-19
24394,1,114,21064,2023-10-17,2023-10-19
81054,1,115,21072,2023-10-17,2023-10-19
15856,1,113,21077,2023-10-17,2023-10-19
76399,1,108,21085,2023-10-17,2023-10-19
78833,1,115,21086,2023-10-17,2023-10-19
12126,1,113,21094,2023-10-17,2023-10-19
27612,1,117,21097,2023-10-17,2023-10-19
69726,1,108,21109,2023-10-17,2023-10-19
70802,1,108,21110,2023-10-17,2023-10-19
54476,1,100,21129,2023-10-17,2023-10-19
40198,1,73,21131,2023-10-17,2023-10-19
30664,1,54,21132,2023-10-17,2023-10-19
85222,1,115,21134,2023-10-17,2023-10-19
47096,1,73,21148,2023-10-17,2023-10-19
78849,1,115,21150,2023-10-17,2023-10-19
73906,1,108,21159,2023-10-17,2023-10-19
64838,1,108,21166,2023-10-17,2023-10-19
87569,1,115,21190,2023-10-17,2023-10-19
52437,1,100,21195,2023-10-17,2023-10-19
16940,1,113,21200,2023-10-17,2023-10-19
54489,1,100,21202,2023-10-17,2023-10-19
47101,1,73,21206,2023-10-17,2023-10-19
13096,1,113,21210,2023-10-17,2023-10-19
86379,1,115,21214,2023-10-17,2023-10-19
47118,1,73,21219,2023-10-17,2023-10-19
35488,1,54,21238,2023-10-17,2023-10-19
38056,1,73,21246,2023-10-17,2023-10-19
20734,1,114,21256,2023-10-17,2023-10-19
29267,1,54,21268,2023-10-17,2023-10-19
41976,1,73,21270,2023-10-17,2023-10-19
24401,1,114,21280,2023-10-17,2023-10-19
46084,1,73,21294,2023-10-17,2023-10-19
46094,1,73,21299,2023-10-17,2023-10-19
23119,1,114,21301,2023-10-17,2023-10-19
52444,1,100,21333,2023-10-17,2023-10-19
75289,1,108,21343,2023-10-17,2023-10-19
84278,1,115,21352,2023-10-17,2023-10-19
70809,1,108,21363,2023-10-17,2023-10-19
46097,1,73,21367,2023-10-17,2023-10-19
38063,1,73,21368,2023-10-17,2023-10-19
72687,1,108,21370,2023-10-17,2023-10-19
20741,1,114,21383,2023-10-17,2023-10-19
13100,1,113,21401,2023-10-17,2023-10-19
52449,1,100,21410,2023-10-17,2023-10-19
65939,1,108,21412,2023-10-17,2023-10-19
13799,1,113,21413,2023-10-17,2023-10-19
8546,1,111,21420,2023-10-17,2023-10-19
19755,1,114,21422,2023-10-17,2023-10-19
28238,1,54,21429,2023-10-17,2023-10-19
15859,1,113,21440,2023-10-17,2023-10-19
15863,1,113,21465,2023-10-17,2023-10-19
3170,1,110,21476,2023-10-17,2023-10-19
86381,1,115,21480,2023-10-17,2023-10-19
68091,1,108,21484,2023-10-17,2023-10-19
16952,1,113,21491,2023-10-17,2023-10-19
41980,1,73,21515,2023-10-17,2023-10-19
41984,1,73,21516,2023-10-17,2023-10-19
42002,1,73,21529,2023-10-17,2023-10-19
34509,1,54,21555,2023-10-17,2023-10-19
46107,1,73,21572,2023-10-17,2023-10-19
52457,1,100,21582,2023-10-17,2023-10-19
49391,1,100,21603,2023-10-17,2023-10-19
49398,1,100,21607,2023-10-17,2023-10-19
42008,1,73,21609,2023-10-17,2023-10-19
47127,1,73,21617,2023-10-17,2023-10-19
47146,1,73,21619,2023-10-17,2023-10-19
82193,1,115,21631,2023-10-17,2023-10-19
30667,1,54,21644,2023-10-17,2023-10-19
46108,1,73,21649,2023-10-17,2023-10-19
9697,1,111,21653,2023-10-17,2023-10-19
9703,1,111,21657,2023-10-17,2023-10-19
52472,1,100,21664,2023-10-17,2023-10-19
42012,1,73,21671,2023-10-17,2023-10-19
42018,1,73,21672,2023-10-17,2023-10-19
81065,1,115,21695,2023-10-17,2023-10-19
29284,1,54,21711,2023-10-17,2023-10-19
84288,1,115,21723,2023-10-17,2023-10-19
84295,1,115,21724,2023-10-17,2023-10-19
22113,1,114,21743,2023-10-17,2023-10-19
13104,1,113,21747,2023-10-17,2023-10-19
42034,1,73,21752,2023-10-17,2023-10-19
30673,1,54,21794,2023-10-17,2023-10-19
82207,1,115,21801,2023-10-17,2023-10-19
85234,1,115,21803,2023-10-17,2023-10-19
86393,1,115,21805,2023-10-17,2023-10-19
16967,1,113,21827,2023-10-17,2023-10-19
19060,1,114,21834,2023-10-17,2023-10-19
4243,1,111,21845,2023-10-17,2023-10-19
16972,1,113,21850,2023-10-17,2023-10-19
49412,1,100,21852,2023-10-17,2023-10-19
72688,1,108,21885,2023-10-17,2023-10-19
50876,1,100,21890,2023-10-17,2023-10-19
2202,1,110,21908,2023-10-17,2023-10-19
32742,1,54,21909,2023-10-17,2023-10-19
84315,1,115,21934,2023-10-17,2023-10-19
84321,1,115,21947,2023-10-17,2023-10-19
47153,1,73,21961,2023-10-17,2023-10-19
42038,1,73,21965,2023-10-17,2023-10-19
1591,1,110,21969,2023-10-17,2023-10-19
64089,1,104,21989,2023-10-17,2023-10-19
13800,1,113,22009,2023-10-17,2023-10-19
69731,1,108,22047,2023-10-17,2023-10-19
75314,1,108,22051,2023-10-17,2023-10-19
20754,1,114,22067,2023-10-17,2023-10-19
81073,1,115,22079,2023-10-17,2023-10-19
22124,1,114,22082,2023-10-17,2023-10-19
82209,1,115,22083,2023-10-17,2023-10-19
43289,1,73,22088,2023-10-17,2023-10-19
30679,1,54,22118,2023-10-17,2023-10-19
79859,1,115,22128,2023-10-17,2023-10-19
84328,1,115,22133,2023-10-17,2023-10-19
32750,1,54,22151,2023-10-17,2023-10-19
20780,1,114,22159,2023-10-17,2023-10-19
15177,1,113,22167,2023-10-17,2023-10-19
82214,1,115,22169,2023-10-17,2023-10-19
22128,1,114,22201,2023-10-17,2023-10-19
62549,1,104,22217,2023-10-17,2023-10-19
53386,1,100,22219,2023-10-17,2023-10-19
86398,1,115,22224,2023-10-17,2023-10-19
22135,1,114,22233,2023-10-17,2023-10-19
14643,1,113,22244,2023-10-17,2023-10-19
16989,1,113,22259,2023-10-17,2023-10-19
16992,1,113,22275,2023-10-17,2023-10-19
49423,1,100,22286,2023-10-17,2023-10-19
82223,1,115,22306,2023-10-17,2023-10-19
34529,1,54,22310,2023-10-17,2023-10-19
10835,1,111,22331,2023-10-17,2023-10-19
24408,1,114,22336,2023-10-17,2023-10-19
15868,1,113,22341,2023-10-17,2023-10-19
55536,1,100,22362,2023-10-17,2023-10-19
29296,1,54,22375,2023-10-17,2023-10-19
53391,1,100,22377,2023-10-17,2023-10-19
28248,1,54,22391,2023-10-17,2023-10-19
29310,1,54,22392,2023-10-17,2023-10-19
29327,1,54,22401,2023-10-17,2023-10-19
24417,1,114,22403,2023-10-17,2023-10-19
31489,1,54,22411,2023-10-17,2023-10-19
30681,1,54,22420,2023-10-17,2023-10-19
53398,1,100,22427,2023-10-17,2023-10-19
78866,1,115,22432,2023-10-17,2023-10-19
3194,1,110,22454,2023-10-17,2023-10-19
4255,1,111,22463,2023-10-17,2023-10-19
67125,1,108,22476,2023-10-17,2023-10-19
24422,1,114,22491,2023-10-17,2023-10-19
39064,1,73,22517,2023-10-17,2023-10-19
86413,1,115,22519,2023-10-17,2023-10-19
31498,1,54,22534,2023-10-17,2023-10-19
68106,1,108,22542,2023-10-17,2023-10-19
34534,1,54,22545,2023-10-17,2023-10-19
27623,1,117,22551,2023-10-17,2023-10-19
47165,1,73,22555,2023-10-17,2023-10-19
87585,1,115,22556,2023-10-17,2023-10-19
28252,1,54,22565,2023-10-17,2023-10-19
47185,1,73,22566,2023-10-17,2023-10-19
32755,1,54,22576,2023-10-17,2023-10-19
37229,1,54,22580,2023-10-17,2023-10-19
11556,1,111,22594,2023-10-17,2023-10-19
30687,1,54,22635,2023-10-17,2023-10-19
84340,1,115,22658,2023-10-17,2023-10-19
83203,1,115,22660,2023-10-17,2023-10-19
86414,1,115,22678,2023-10-17,2023-10-19
27632,1,117,22680,2023-10-17,2023-10-19
84345,1,115,22683,2023-10-17,2023-10-19
70827,1,108,22688,2023-10-17,2023-10-19
16993,1,113,22699,2023-10-17,2023-10-19
70843,1,108,22707,2023-10-17,2023-10-19
9729,1,111,22708,2023-10-17,2023-10-19
13118,1,113,22724,2023-10-17,2023-10-19
29338,1,54,22726,2023-10-17,2023-10-19
86416,1,115,22739,2023-10-17,2023-10-19
6321,1,111,22746,2023-10-17,2023-10-19
19760,1,114,22750,2023-10-17,2023-10-19
6326,1,111,22760,2023-10-17,2023-10-19
6339,1,111,22762,2023-10-17,2023-10-19
5442,1,111,22763,2023-10-17,2023-10-19
6344,1,111,22764,2023-10-17,2023-10-19
6350,1,111,22767,2023-10-17,2023-10-19
31512,1,54,22769,2023-10-17,2023-10-19
31518,1,54,22771,2023-10-17,2023-10-19
17007,1,113,22773,2023-10-17,2023-10-19
72707,1,108,22794,2023-10-17,2023-10-19
2204,1,110,22797,2023-10-17,2023-10-19
6357,1,111,22803,2023-10-17,2023-10-19
20784,1,114,22811,2023-10-17,2023-10-19
2207,1,110,22817,2023-10-17,2023-10-19
